respondent_id,h1n1_vaccine,seasonal_vaccine
48509,0.37,0.74
48510,0.4,0.67
48512,0.1,0.32
48514,0.01,0.58
48516,0.03,0.65
48517,0.07,0.97
48518,0.13,0.38
48520,0.23,0.51
48521,0.05,0.87
48523,0.09,0.69
48524,0.67,0.83
48525,0.52,0.35
48526,0.54,0.86
48527,0.29,0.56
48528,0.06,0.76
48529,0.28,0.95
48530,0.16,0.35
48531,0.53,0.68
48533,0.41,0.57
48535,0.03,0.15
48536,0.58,0.54
48537,0.13,0.11
48539,0.06,0.1
48540,0.07,0.57
48541,0.01,0.06
48542,0.05,0.27
48543,0.07,0.28
48544,0.0,0.17
48546,0.03,0.54
48548,0.14,0.22
48549,0.27,0.81
48551,0.11,0.64
48552,0.37,0.73
48553,0.03,0.54
48554,0.07,0.38
48556,0.0,0.21
48557,0.39,0.76
48558,0.06,0.27
48559,0.02,0.46
48560,0.65,0.76
48561,0.13,0.84
48562,0.02,0.15
48563,0.11,0.41
48564,0.02,0.22
48565,0.11,0.48
48569,0.09,0.08
48570,0.16,0.62
48571,0.47,0.54
48572,0.61,0.79
48573,0.03,0.2
48574,0.22,0.29
48576,0.01,0.08
48577,0.2,0.59
48578,0.97,0.91
48579,0.4,0.82
48580,0.06,0.33
48581,0.28,0.95
48582,0.1,0.88
48583,0.03,0.38
48584,0.48,0.9
48585,0.04,0.61
48586,0.26,0.34
48587,0.13,0.71
48588,0.16,0.71
48589,0.47,0.6
48590,0.07,0.24
48591,0.02,0.15
48592,0.52,0.93
48593,0.17,0.47
48594,0.28,0.97
48595,0.13,0.09
48596,0.06,0.68
48597,0.05,0.73
48598,0.02,0.53
48599,0.49,0.83
48600,0.44,0.95
48601,0.03,0.47
48602,0.73,0.69
48603,0.08,0.55
48604,0.7,0.75
48605,0.01,0.09
48606,0.74,0.87
48607,0.21,0.62
48608,0.0,0.35
48609,0.16,0.85
48610,0.17,0.46
48611,0.58,0.67
48612,0.2,0.84
48613,0.25,0.47
48615,0.06,0.17
48616,0.78,0.79
48617,0.9,0.89
48620,0.79,0.86
48622,0.08,0.43
48624,0.07,0.16
48625,0.1,0.22
48626,0.05,0.04
48628,0.18,0.21
48629,0.05,0.09
48630,0.08,0.16
48631,0.14,0.55
48632,0.08,0.12
48633,0.04,0.03
48634,0.01,0.37
48635,0.02,0.49
48636,0.0,0.29
48637,0.91,0.66
48638,0.04,0.07
48639,0.02,0.25
48640,0.11,0.35
48641,0.67,0.77
48642,0.13,0.22
48643,0.64,0.78
48644,0.38,0.35
48645,0.18,0.94
48647,0.0,0.05
48648,0.25,0.28
48649,0.01,0.44
48650,0.62,0.86
48651,0.07,0.52
48652,0.63,0.87
48653,0.02,0.12
48654,0.09,0.42
48655,0.02,0.05
48656,0.45,0.9
48657,0.06,0.83
48658,0.07,0.45
48661,0.05,0.69
48662,0.14,0.91
48663,0.45,0.57
48664,0.01,0.15
48665,0.04,0.47
48666,0.03,0.66
48667,0.06,0.12
48668,0.07,0.04
48669,0.16,0.55
48670,0.25,0.46
48673,0.05,0.42
48674,0.32,0.62
48675,0.12,0.17
48677,0.14,0.85
48678,0.02,0.28
48679,0.79,0.85
48682,0.06,0.18
48683,0.06,0.48
48684,0.03,0.12
48686,0.04,0.91
48687,0.73,0.97
48689,0.02,0.51
48690,0.14,0.49
48691,0.24,0.93
48692,0.12,0.75
48693,0.17,0.31
48694,0.29,0.93
48695,0.03,0.47
48696,0.04,0.37
48697,0.3,0.82
48698,0.1,0.2
48699,0.19,0.74
48700,0.42,0.88
48701,0.18,0.49
48703,0.7,0.68
48704,0.2,0.14
48705,0.06,0.51
48706,0.24,0.53
48707,0.03,0.04
48709,0.07,0.89
48710,0.27,0.27
48712,0.1,0.31
48713,0.2,0.28
48714,0.33,0.8
48715,0.18,0.16
48716,0.28,0.58
48717,0.45,0.71
48718,0.27,0.76
48719,0.35,0.78
48720,0.02,0.72
48721,0.96,0.82
48722,0.85,0.95
48723,0.02,0.26
48725,0.05,0.16
48726,0.79,0.48
48727,0.11,0.28
48728,0.68,0.67
48729,0.24,0.15
48732,0.65,0.66
48733,0.14,0.82
48734,0.0,0.02
48735,0.7,0.65
48736,0.03,0.19
48737,0.33,0.6
48739,0.23,0.75
48740,0.04,0.85
48742,0.02,0.06
48743,0.01,0.04
48744,0.01,0.0
48745,0.19,0.32
48746,0.03,0.29
48747,0.05,0.18
48748,0.04,0.8
48749,0.93,0.89
48750,0.03,0.46
48751,0.06,0.82
48752,0.06,0.78
48753,0.07,0.27
48754,0.14,0.33
48755,0.44,0.58
48756,0.17,0.53
48757,0.01,0.05
48759,0.06,0.43
48760,0.11,0.83
48762,0.81,0.81
48763,0.29,0.83
48764,0.05,0.06
48765,0.88,0.96
48768,0.08,0.74
48769,0.02,0.27
48770,0.06,0.37
48771,0.03,0.75
48772,0.87,0.6
48774,0.1,0.11
48775,0.64,0.82
48776,0.01,0.13
48777,0.75,0.74
48778,0.01,0.09
48779,0.2,0.79
48780,0.04,0.21
48781,0.15,0.6
48783,0.01,0.04
48784,0.1,0.33
48785,0.34,0.78
48787,0.12,0.2
48788,0.04,0.17
48789,0.02,0.06
48790,0.21,0.97
48791,0.25,0.44
48792,0.04,0.28
48793,0.03,0.03
48795,0.57,0.81
48797,0.24,0.29
48798,0.11,0.7
48799,0.03,0.13
48800,0.02,0.74
48801,0.11,0.95
48802,0.02,0.17
48803,0.02,0.06
48804,0.2,0.32
48805,0.47,0.61
48806,0.17,0.44
48807,0.04,0.6
48808,0.89,0.76
48809,0.03,0.18
48810,0.24,0.66
48811,0.14,0.29
48812,0.09,0.03
48813,0.12,0.06
48814,0.85,0.94
48815,0.32,0.36
48816,0.19,0.51
48817,0.44,0.38
48818,0.85,0.87
48819,0.23,0.93
48821,0.02,0.93
48822,0.05,0.11
48823,0.7,0.44
48824,0.77,0.36
48825,0.02,0.52
48826,0.16,0.67
48827,0.17,0.19
48828,0.04,0.25
48830,0.26,0.6
48831,0.15,0.79
48836,0.03,0.85
48837,0.01,0.43
48838,0.69,0.74
48839,0.08,0.67
48840,0.11,0.21
48842,0.03,0.16
48845,0.16,0.39
48848,0.1,0.77
48849,0.13,0.37
48851,0.47,0.49
48853,0.18,0.51
48854,0.57,0.89
48855,0.13,0.22
48856,0.08,0.71
48857,0.09,0.21
48859,0.09,0.63
48861,0.01,0.07
48862,0.46,0.71
48863,0.46,0.79
48864,0.1,0.37
48865,0.14,0.26
48866,0.04,0.25
48867,0.01,0.11
48868,0.11,0.82
48869,0.13,0.34
48870,0.14,0.3
48872,0.63,0.88
48873,0.19,0.49
48874,0.05,0.16
48875,0.07,0.17
48876,0.01,0.18
48877,0.03,0.11
48879,0.81,0.91
48880,0.12,0.58
48881,0.06,0.1
48882,0.65,0.72
48883,0.42,0.75
48884,0.02,0.08
48885,0.02,0.72
48886,0.73,0.84
48887,0.12,0.48
48888,0.08,0.17
48889,0.17,0.27
48891,0.07,0.18
48892,0.12,0.7
48893,0.47,0.63
48895,0.04,0.24
48896,0.91,0.93
48897,0.16,0.56
48899,0.04,0.23
48900,0.35,0.69
48901,0.17,0.4
48902,0.15,0.1
48903,0.68,0.67
48904,0.32,0.22
48905,0.88,0.94
48907,0.6,0.73
48908,0.09,0.72
48909,0.03,0.85
48910,0.02,0.13
48911,0.06,0.9
48912,0.16,0.49
48913,0.08,0.65
48914,0.01,0.47
48915,0.15,0.63
48916,0.44,0.69
48917,0.03,0.18
48918,0.15,0.75
48920,0.04,0.15
48921,0.77,0.78
48922,0.0,0.35
48923,0.03,0.17
48924,0.12,0.48
48925,0.07,0.23
48926,0.24,0.74
48927,0.12,0.26
48928,0.13,0.42
48929,0.54,0.77
48930,0.28,0.19
48931,0.03,0.1
48933,0.85,1.0
48934,0.03,0.18
48935,0.12,0.33
48936,0.19,0.26
48937,0.03,0.32
48938,0.12,0.66
48939,0.02,0.1
48940,0.07,0.13
48941,0.09,0.19
48942,0.03,0.1
48944,0.38,0.37
48945,0.59,0.47
48947,0.45,0.81
48948,0.38,0.91
48950,0.02,0.13
48951,0.01,0.06
48952,0.01,0.01
48953,0.03,0.43
48954,0.23,0.28
48955,0.03,0.33
48956,0.21,0.59
48957,0.23,0.37
48958,0.0,0.03
48959,0.07,0.09
48960,0.2,0.69
48961,0.02,0.07
48962,0.04,0.14
48963,0.02,0.93
48965,0.2,0.86
48966,0.14,0.2
48967,0.83,0.72
48968,0.84,0.89
48969,0.01,0.21
48971,0.07,0.79
48972,0.15,0.22
48973,0.06,0.46
48976,0.14,0.44
48977,0.13,0.73
48978,0.21,0.11
48979,0.17,0.27
48980,0.13,0.14
48981,0.38,0.33
48982,0.14,0.92
48984,0.59,0.48
48985,0.02,0.3
48986,0.22,0.4
48987,0.04,0.11
48989,0.3,0.34
48990,0.01,0.04
48991,0.1,0.55
48992,0.24,0.71
48993,0.61,0.72
48994,0.07,0.3
48995,0.26,0.88
48996,0.03,0.34
48997,0.06,0.58
48998,0.04,0.14
48999,0.2,0.65
49001,0.46,0.78
49002,0.16,0.88
49003,0.03,0.1
49004,0.15,0.53
49006,0.3,0.35
49007,0.01,0.08
49008,0.02,0.23
49009,0.27,0.88
49010,0.02,0.23
49011,0.12,0.26
49012,0.17,0.68
49013,0.04,0.77
49014,0.19,0.15
49015,0.38,0.38
49019,0.56,0.8
49020,0.08,0.32
49021,0.02,0.31
49023,0.05,0.17
49024,0.04,0.54
49025,0.01,0.07
49026,0.15,0.49
49027,0.49,0.74
49028,0.04,0.15
49029,0.66,0.82
49030,0.09,0.48
49031,0.86,0.51
49032,0.04,0.44
49033,0.02,0.35
49034,0.05,0.66
49035,0.48,0.23
49038,0.11,0.44
49039,0.51,0.67
49040,0.04,0.55
49041,0.17,0.39
49042,0.15,0.9
49044,0.06,0.14
49045,0.0,0.11
49046,0.11,0.54
49048,0.05,0.39
49049,0.01,0.02
49050,0.02,0.24
49051,0.09,0.14
49052,0.56,0.48
49053,0.12,0.79
49054,0.61,0.77
49055,0.11,0.17
49056,0.16,0.35
49057,0.65,0.97
49058,0.87,0.95
49059,0.02,0.16
49060,0.17,0.6
49061,0.9,0.88
49062,0.05,0.4
49063,0.89,0.84
49064,0.21,0.63
49065,0.56,0.91
49066,0.05,0.7
49067,0.1,0.93
49068,0.83,0.86
49069,0.08,0.06
49070,0.15,0.78
49071,0.87,0.98
49073,0.08,0.76
49074,0.42,0.72
49075,0.28,0.6
49076,0.02,0.2
49077,0.08,0.1
49078,0.03,0.46
49079,0.01,0.1
49080,0.09,0.18
49081,0.7,0.9
49082,0.18,0.28
49084,0.08,0.22
49085,0.04,0.21
49086,0.04,0.17
49087,0.57,0.32
49088,0.16,0.89
49089,0.74,0.85
49090,0.28,0.58
49091,0.32,0.45
49092,0.09,0.25
49093,0.01,0.08
49094,0.86,0.86
49095,0.02,0.57
49096,0.11,0.39
49097,0.1,0.84
49098,0.03,0.29
49101,0.04,0.85
49102,0.04,0.73
49103,0.02,0.11
49104,0.04,0.28
49105,0.24,0.55
49106,0.0,0.03
49107,0.2,0.7
49108,0.07,0.35
49109,0.05,0.23
49110,0.15,0.51
49111,0.03,0.15
49113,0.02,0.05
49114,0.38,0.51
49115,0.02,0.13
49117,0.01,0.24
49118,0.03,0.54
49119,0.38,0.5
49121,0.01,0.38
49122,0.01,0.53
49123,0.56,0.53
49124,0.53,0.3
49125,0.08,0.27
49126,0.13,0.94
49127,0.01,0.75
49128,0.02,0.3
49129,0.02,0.2
49130,0.4,0.41
49131,0.52,0.83
49132,0.09,0.94
49133,0.05,0.07
49134,0.01,0.77
49135,0.01,0.08
49136,0.48,0.55
49137,0.01,0.29
49138,0.02,0.53
49139,0.03,0.14
49140,0.02,0.89
49141,0.21,0.31
49142,0.14,0.27
49143,0.03,0.08
49144,0.31,0.71
49145,0.1,0.08
49146,0.02,0.12
49147,0.02,0.2
49148,0.92,0.92
49149,0.14,0.86
49150,0.02,0.15
49151,0.16,0.36
49152,0.11,0.63
49153,0.25,0.25
49154,0.17,0.3
49155,0.18,0.41
49156,0.26,0.42
49157,0.05,0.81
49159,0.21,0.39
49161,0.05,0.23
49162,0.08,0.06
49163,0.03,0.07
49164,0.02,0.12
49165,0.18,0.47
49167,0.02,0.12
49169,0.01,0.05
49170,0.15,0.58
49171,0.77,0.79
49172,0.09,0.75
49173,0.25,0.94
49174,0.21,0.41
49175,0.4,0.93
49177,0.74,0.79
49179,0.3,0.78
49180,0.6,0.82
49181,0.23,0.87
49184,0.01,0.17
49185,0.36,0.38
49186,0.1,0.45
49187,0.01,0.04
49188,0.25,0.73
49189,0.02,0.92
49190,0.1,0.42
49192,0.2,0.52
49193,0.03,0.31
49194,0.07,0.21
49195,0.09,0.42
49196,0.25,0.8
49197,0.03,0.24
49198,0.08,0.71
49199,0.02,0.13
49202,0.02,0.62
49204,0.01,0.1
49205,0.18,0.98
49206,0.05,0.45
49207,0.9,0.95
49208,0.72,0.75
49210,0.12,0.27
49211,0.26,0.3
49212,0.29,0.5
49213,0.11,0.58
49214,0.31,0.75
49215,0.32,0.77
49218,0.54,0.75
49219,0.09,0.59
49220,0.06,0.04
49221,0.14,0.31
49222,0.2,0.66
49223,0.29,0.48
49224,0.18,0.43
49225,0.82,0.82
49226,0.15,0.89
49227,0.19,0.33
49228,0.13,0.29
49229,0.04,0.1
49230,0.63,0.19
49231,0.9,0.91
49232,0.2,0.62
49234,0.03,0.71
49235,0.32,0.76
49236,0.03,0.05
49237,0.93,0.95
49239,0.44,0.86
49240,0.03,0.45
49241,0.1,0.69
49243,0.09,0.21
49244,0.03,0.06
49245,0.79,0.93
49246,0.62,0.81
49247,0.81,0.69
49248,0.01,0.24
49249,0.19,0.69
49250,0.04,0.13
49251,0.21,0.07
49252,0.07,0.73
49254,0.78,0.57
49255,0.05,0.84
49256,0.05,0.35
49257,0.01,0.09
49258,0.12,0.18
49259,0.07,0.08
49260,0.48,0.43
49261,0.03,0.31
49263,0.07,0.08
49264,0.14,0.68
49265,0.17,0.44
49266,0.13,0.19
49267,0.41,0.5
49268,0.01,0.39
49269,0.11,0.08
49270,0.03,0.18
49272,0.43,0.38
49273,0.47,0.65
49274,0.05,0.37
49275,0.15,0.95
49276,0.1,0.61
49277,0.02,0.29
49278,0.83,0.9
49279,0.31,0.35
49280,0.19,0.13
49281,0.12,0.41
49282,0.09,0.36
49283,0.04,0.52
49284,0.12,0.23
49285,0.17,0.34
49286,0.02,0.56
49288,0.03,0.04
49289,0.19,0.74
49290,0.77,0.82
49291,0.39,0.59
49292,0.27,0.65
49293,0.03,0.08
49294,0.07,0.18
49295,0.39,0.19
49296,0.01,0.49
49299,0.23,0.42
49300,0.18,0.5
49301,0.01,0.07
49302,0.1,0.09
49304,0.02,0.38
49305,0.06,0.11
49306,0.16,0.44
49307,0.19,0.44
49309,0.2,0.43
49310,0.01,0.48
49311,0.01,0.7
49313,0.02,0.14
49314,0.37,0.28
49316,0.3,0.73
49317,0.06,0.3
49318,0.15,0.24
49320,0.24,0.52
49321,0.03,0.12
49323,0.59,0.93
49324,0.15,0.39
49325,0.22,0.88
49326,0.02,0.16
49328,0.23,0.55
49329,0.05,0.58
49330,0.04,0.39
49332,0.08,0.62
49333,0.02,0.1
49334,0.1,0.79
49335,0.13,0.61
49336,0.02,0.07
49337,0.55,0.46
49338,0.01,0.08
49339,0.23,0.53
49342,0.04,0.24
49343,0.01,0.44
49344,0.06,0.7
49345,0.51,0.85
49346,0.5,0.36
49347,0.02,0.2
49348,0.19,0.76
49349,0.02,0.12
49350,0.02,0.76
49353,0.06,0.76
49354,0.02,0.54
49355,0.14,0.51
49356,0.1,0.25
49357,0.25,0.5
49358,0.14,0.84
49359,0.14,0.13
49360,0.08,0.2
49361,0.16,0.07
49362,0.01,0.08
49363,0.16,0.43
49364,0.04,0.35
49365,0.74,0.68
49366,0.44,0.6
49367,0.18,0.86
49368,0.38,0.68
49369,0.03,0.53
49370,0.87,0.84
49371,0.47,0.39
49372,0.14,0.16
49373,0.17,0.4
49374,0.02,0.15
49376,0.03,0.19
49377,0.02,0.46
49378,0.07,0.63
49379,0.01,0.19
49380,0.91,0.94
49381,0.2,0.32
49382,0.01,0.07
49383,0.51,0.96
49385,0.04,0.39
49386,0.04,0.19
49388,0.33,0.76
49389,0.05,0.51
49390,0.03,0.38
49391,0.01,0.2
49392,0.02,0.23
49393,0.09,0.49
49394,0.1,0.56
49395,0.2,0.6
49396,0.12,0.44
49397,0.09,0.82
49398,0.02,0.12
49399,0.02,0.28
49400,0.0,0.11
49401,0.49,0.73
49402,0.49,0.73
49403,0.6,0.88
49404,0.03,0.38
49405,0.15,0.26
49406,0.11,0.22
49407,0.02,0.49
49409,0.03,0.72
49410,0.25,0.75
49411,0.09,0.82
49412,0.55,0.78
49414,0.13,0.28
49415,0.1,0.27
49416,0.76,0.97
49417,0.14,0.53
49418,0.08,0.56
49419,0.55,0.87
49420,0.05,0.84
49421,0.07,0.32
49422,0.2,0.64
49423,0.01,0.13
49424,0.01,0.14
49426,0.15,0.42
49427,0.17,0.55
49428,0.16,0.87
49429,0.21,0.46
49430,0.02,0.2
49431,0.13,0.41
49432,0.02,0.03
49433,0.27,0.67
49434,0.07,0.14
49436,0.05,0.3
49437,0.17,0.6
49438,0.04,0.15
49440,0.07,0.61
49442,0.01,0.07
49443,0.04,0.27
49445,0.11,0.64
49446,0.05,0.2
49447,0.51,0.75
49448,0.7,0.95
49449,0.75,0.85
49450,0.03,0.27
49451,0.13,0.89
49452,0.06,0.11
49453,0.09,0.19
49454,0.86,0.96
49455,0.1,0.65
49456,0.03,0.18
49457,0.31,0.87
49459,0.04,0.82
49460,0.28,0.57
49461,0.89,0.57
49462,0.02,0.59
49463,0.86,0.68
49464,0.01,0.09
49465,0.07,0.75
49466,0.08,0.2
49467,0.03,0.85
49468,0.89,0.88
49469,0.1,0.18
49470,0.09,0.67
49472,0.02,0.17
49473,0.58,0.69
49474,0.03,0.39
49476,0.06,0.25
49477,0.11,0.93
49478,0.68,0.69
49479,0.41,0.75
49480,0.09,0.36
49482,0.04,0.37
49483,0.22,0.52
49484,0.03,0.28
49486,0.25,0.26
49488,0.33,0.66
49489,0.01,0.42
49490,0.04,0.12
49491,0.15,0.22
49492,0.12,0.22
49493,0.19,0.11
49494,0.02,0.38
49495,0.41,0.68
49496,0.01,0.06
49497,0.08,0.15
49498,0.02,0.08
49499,0.17,0.43
49500,0.02,0.58
49501,0.02,0.24
49502,0.35,0.75
49504,0.04,0.38
49505,0.02,0.66
49506,0.09,0.57
49508,0.01,0.14
49509,0.18,0.44
49510,0.03,0.6
49511,0.16,0.47
49513,0.04,0.06
49515,0.23,0.44
49516,0.73,0.57
49517,0.06,0.46
49518,0.07,0.62
49519,0.22,0.78
49520,0.33,0.43
49522,0.51,0.77
49523,0.1,0.52
49524,0.1,0.39
49525,0.0,0.04
49526,0.33,0.6
49527,0.19,0.78
49528,0.01,0.69
49529,0.07,0.21
49531,0.17,0.74
49533,0.56,0.76
49534,0.03,0.12
49535,0.02,0.09
49537,0.74,0.6
49538,0.06,0.66
49540,0.03,0.16
49542,0.04,0.23
49543,0.36,0.19
49544,0.11,0.1
49546,0.14,0.27
49548,0.61,0.42
49549,0.05,0.14
49550,0.03,0.28
49551,0.31,0.59
49552,0.05,0.22
49553,0.15,0.41
49554,0.82,0.89
49555,0.09,0.62
49556,0.02,0.15
49557,0.23,0.13
49559,0.0,0.18
49560,0.14,0.78
49561,0.13,0.33
49562,0.47,0.92
49563,0.21,0.86
49564,0.05,0.58
49565,0.06,0.13
49566,0.06,0.79
49567,0.2,0.48
49568,0.59,0.68
49569,0.08,0.55
49570,0.35,0.47
49571,0.04,0.07
49572,0.03,0.16
49574,0.25,0.46
49576,0.22,0.21
49578,0.12,0.47
49579,0.1,0.06
49580,0.27,0.57
49582,0.34,0.55
49583,0.66,0.89
49584,0.01,0.55
49585,0.02,0.23
49586,0.02,0.11
49587,0.81,0.81
49588,0.54,0.76
49589,0.86,0.96
49590,0.09,0.1
49591,0.68,0.57
49592,0.03,0.7
49594,0.03,0.83
49595,0.04,0.61
49596,0.02,0.15
49598,0.01,0.39
49600,0.96,0.88
49601,0.01,0.62
49602,0.05,0.26
49603,0.16,0.18
49604,0.34,0.37
49605,0.09,0.56
49606,0.14,0.44
49607,0.05,0.72
49608,0.05,0.73
49609,0.01,0.19
49610,0.03,0.08
49611,0.06,0.78
49613,0.43,0.67
49614,0.43,0.66
49615,0.05,0.58
49616,0.22,0.8
49617,0.21,0.29
49618,0.9,0.95
49621,0.04,0.07
49622,0.01,0.18
49623,0.22,0.5
49625,0.08,0.14
49626,0.11,0.79
49627,0.09,0.43
49628,0.2,0.12
49629,0.06,0.27
49630,0.06,0.15
49633,0.02,0.94
49634,0.17,0.56
49636,0.22,0.45
49637,0.26,0.47
49639,0.07,0.32
49640,0.72,0.96
49641,0.23,0.37
49643,0.03,0.25
49645,0.83,1.0
49647,0.31,0.65
49649,0.02,0.08
49650,0.04,0.88
49651,0.0,0.13
49653,0.02,0.16
49655,0.1,0.36
49656,0.04,0.55
49657,0.04,0.74
49659,0.49,0.63
49661,0.03,0.18
49662,0.01,0.1
49663,0.26,0.54
49664,0.16,0.52
49665,0.71,0.7
49667,0.07,0.92
49668,0.01,0.07
49669,0.03,0.82
49671,0.2,0.85
49672,0.04,0.66
49673,0.08,0.27
49675,0.16,0.4
49676,0.4,0.5
49678,0.47,0.59
49679,0.11,0.13
49681,0.21,0.59
49682,0.12,0.57
49683,0.48,0.89
49684,0.83,0.92
49685,0.01,0.15
49686,0.08,0.26
49687,0.48,0.74
49688,0.03,0.85
49689,0.02,0.38
49690,0.03,0.37
49691,0.08,0.35
49692,0.19,0.82
49693,0.15,0.2
49694,0.24,0.35
49695,0.45,0.49
49696,0.02,0.55
49698,0.04,0.25
49699,0.24,0.27
49700,0.75,0.74
49701,0.1,0.23
49702,0.31,0.86
49703,0.0,0.35
49704,0.0,0.04
49705,0.4,0.52
49706,0.15,0.89
49707,0.05,0.76
49708,0.03,0.0
49709,0.02,0.11
49710,0.03,0.1
49711,0.15,0.83
49712,0.0,0.04
49713,0.69,0.91
49714,0.29,0.51
49715,0.25,0.18
49716,0.16,0.52
49717,0.59,0.91
49719,0.54,0.71
49720,0.06,0.78
49721,0.04,0.32
49722,0.02,0.04
49723,0.07,0.25
49724,0.8,0.55
49725,0.08,0.38
49726,0.07,0.07
49727,0.44,0.74
49728,0.01,0.12
49729,0.01,0.71
49730,0.78,0.94
49731,0.01,0.07
49732,0.35,0.24
49734,0.25,0.31
49735,0.02,0.57
49737,0.07,0.15
49739,0.12,0.14
49740,0.01,0.09
49741,0.07,0.13
49743,0.25,0.59
49744,0.03,0.32
49746,0.11,0.16
49747,0.06,0.78
49748,0.5,0.91
49749,0.19,0.67
49750,0.44,0.5
49751,0.21,0.16
49752,0.14,0.53
49754,0.03,0.32
49755,0.03,0.09
49756,0.03,0.68
49757,0.08,0.31
49758,0.15,0.29
49759,0.61,0.95
49760,0.5,0.61
49761,0.02,0.07
49762,0.12,0.62
49764,0.63,0.9
49765,0.09,0.07
49768,0.14,0.84
49771,0.83,0.89
49772,0.03,0.29
49774,0.01,0.83
49775,0.02,0.34
49777,0.79,0.49
49778,0.12,0.07
49779,0.59,0.77
49781,0.01,0.05
49782,0.14,0.39
49783,0.09,0.4
49784,0.12,0.67
49785,0.05,0.27
49786,0.17,0.8
49787,0.05,0.49
49788,0.03,0.05
49789,0.26,0.23
49790,0.04,0.25
49791,0.9,0.83
49793,0.37,0.32
49794,0.35,0.83
49795,0.01,0.26
49796,0.08,0.79
49797,0.54,0.89
49798,0.1,0.14
49799,0.37,0.39
49800,0.09,0.69
49801,0.83,0.98
49802,0.19,0.47
49804,0.82,0.82
49805,0.03,0.47
49806,0.09,0.07
49807,0.16,0.24
49808,0.57,0.85
49809,0.18,0.38
49810,0.04,0.2
49811,0.19,0.13
49812,0.17,0.51
49815,0.16,0.39
49816,0.04,0.72
49817,0.04,0.69
49818,0.51,0.73
49819,0.13,0.09
49820,0.78,0.95
49822,0.12,0.15
49823,0.1,0.58
49824,0.02,0.04
49825,0.02,0.11
49826,0.36,0.44
49827,0.77,0.81
49828,0.3,0.31
49829,0.8,0.86
49830,0.07,0.78
49831,0.86,0.76
49832,0.06,0.66
49833,0.04,0.5
49835,0.01,0.03
49836,0.18,0.62
49839,0.69,0.44
49840,0.17,0.5
49841,0.05,0.64
49842,0.09,0.64
49843,0.03,0.63
49844,0.37,0.77
49845,0.63,0.55
49846,0.15,0.14
49847,0.18,0.83
49848,0.01,0.12
49849,0.17,0.42
49850,0.13,0.58
49851,0.01,0.17
49852,0.11,0.31
49853,0.23,0.24
49854,0.09,0.6
49855,0.76,0.97
49856,0.05,0.44
49857,0.31,0.4
49858,0.09,0.45
49859,0.71,0.69
49860,0.02,0.08
49861,0.09,0.36
49862,0.31,0.87
49864,0.04,0.15
49865,0.72,0.45
49866,0.57,0.89
49867,0.15,0.38
49868,0.37,0.59
49869,0.1,0.8
49870,0.12,0.86
49871,0.05,0.23
49873,0.22,0.86
49874,0.03,0.17
49875,0.01,0.2
49876,0.74,0.95
49878,0.01,0.05
49879,0.02,0.16
49882,0.48,0.91
49883,0.1,0.9
49884,0.09,0.58
49885,0.59,0.97
49886,0.15,0.24
49887,0.97,0.66
49888,0.03,0.47
49889,0.05,0.24
49890,0.47,0.73
49891,0.05,0.21
49892,0.02,0.39
49893,0.95,0.64
49894,0.24,0.18
49895,0.07,0.87
49896,0.02,0.09
49897,0.01,0.3
49898,0.11,0.16
49899,0.23,0.51
49900,0.19,0.79
49901,0.29,0.5
49903,0.03,0.16
49904,0.09,0.32
49905,0.87,0.78
49906,0.03,0.09
49908,0.08,0.11
49909,0.37,0.82
49910,0.03,0.03
49911,0.04,0.52
49912,0.01,0.12
49913,0.03,0.07
49914,0.02,0.05
49916,0.09,0.37
49917,0.96,0.94
49919,0.0,0.04
49921,0.2,0.42
49923,0.09,0.6
49926,0.63,0.41
49927,0.02,0.17
49928,0.21,0.47
49929,0.02,0.03
49930,0.07,0.78
49934,0.02,0.74
49935,0.02,0.11
49936,0.37,0.47
49937,0.04,0.34
49938,0.91,0.87
49939,0.03,0.33
49940,0.96,0.96
49942,0.15,0.12
49943,0.26,0.77
49944,0.78,0.9
49945,0.03,0.05
49946,0.11,0.34
49947,0.23,0.68
49949,0.71,0.42
49950,0.07,0.17
49951,0.1,0.24
49952,0.82,0.64
49953,0.16,0.48
49955,0.46,0.58
49956,0.0,0.05
49958,0.07,0.27
49960,0.27,0.64
49962,0.06,0.19
49963,0.49,0.79
49964,0.06,0.24
49965,0.1,0.68
49966,0.27,0.3
49967,0.1,0.5
49968,0.07,0.04
49969,0.04,0.18
49970,0.34,0.44
49971,0.07,0.75
49973,0.14,0.64
49974,0.1,0.72
49975,0.58,0.39
49976,0.52,0.22
49977,0.11,0.51
49978,0.08,0.68
49979,0.89,0.83
49980,0.03,0.87
49981,0.12,0.35
49982,0.21,0.79
49983,0.01,0.03
49984,0.25,0.61
49986,0.54,0.64
49987,0.11,0.34
49988,0.68,0.81
49989,0.02,0.37
49990,0.17,0.24
49991,0.49,0.86
49992,0.04,0.27
49993,0.43,0.41
49994,0.02,0.77
49995,0.0,0.09
49997,0.04,0.69
49999,0.08,0.28
50002,0.72,0.63
50004,0.36,0.51
50006,0.35,0.37
50007,0.06,0.6
50008,0.07,0.24
50009,0.05,0.34
50010,0.23,0.65
50013,0.26,0.57
50014,0.03,0.23
50015,0.51,0.44
50016,0.05,0.41
50017,0.04,0.22
50018,0.32,0.35
50019,0.56,0.74
50021,0.16,0.14
50022,0.15,0.59
50023,0.72,0.63
50024,0.97,0.96
50025,0.17,0.5
50026,0.02,0.75
